bike_name,price,city,kms_driven,owner,age,power,brand
154,71,116,3030,1,6,6,5
71,33,2,3031,1,6,10,7
81,158,31,1770,1,14,7,6
15,220,18,29,1,5,11,7
197,119,3,6,1,5,5,5
2,12,385,74,1,3,2,2
50,29,233,3032,1,6,13,7
197,24,3,123,1,5,5,5
24,112,12,297,1,13,11,5
101,5,31,137,1,2,5,8
62,168,10,1351,1,2,13,7
176,1102,8,103,1,6,5,7
233,22,30,3033,1,3,11,6
145,65,3,3034,1,2,6,5
42,18,2,3035,1,6,6,1
35,7,39,3036,1,5,2,2
451,167,12,26,1,10,30,15
147,36,2,3037,1,3,1,6
42,189,272,2068,1,5,6,1
123,22,96,903,1,11,1,1
2,56,10,3038,1,6,2,2
212,118,12,3039,1,11,7,1
228,866,220,66,1,12,5,6
106,179,66,621,1,26,7,6
70,33,30,218,1,4,9,5
2,343,3,2,1,6,2,2
268,22,31,67,1,10,1,7
27,1,31,3040,1,10,13,7
61,111,2,186,1,6,20,7
27,291,8,204,1,5,13,7
147,1103,39,671,2,3,1,6
13,1073,4,3041,1,10,10,7
120,949,1,194,1,13,7,7
147,1,2,15,1,4,1,6
51,219,2,36,1,6,7,6
27,119,386,3042,1,4,13,7
82,126,49,177,1,5,7,6
28,1104,11,261,1,4,14,10
2,61,2,261,1,2,2,2
11,75,18,64,1,11,5,4
171,105,2,74,1,2,5,4
260,43,64,251,1,10,7,6
221,125,2,1918,3,16,7,6
81,189,2,83,1,2,7,6
4,57,20,3043,1,10,4,1
90,39,2,3044,1,4,13,7
23,535,19,3045,1,8,11,6
25,139,11,3046,1,9,5,7
50,1,6,297,1,13,13,7
47,119,36,261,1,5,5,8
45,243,52,5,1,6,1,5
228,34,172,351,1,10,5,6
62,5,143,5,1,5,13,7
34,33,4,3047,1,4,2,2
133,115,8,6,1,4,8,2
68,277,387,3048,1,6,7,6
397,28,3,3049,1,13,10,7
34,102,3,83,1,6,2,2
81,152,58,2461,1,6,7,6
4,13,85,528,1,2,4,1
81,220,11,3050,1,13,7,6
27,98,2,3051,1,4,13,7
228,36,4,546,1,14,5,6
24,118,19,3052,1,14,11,5
27,96,2,24,1,5,13,7
134,7,11,103,1,3,2,2
25,1105,2,3053,1,8,5,7
75,146,10,189,1,2,8,2
115,102,2,3054,2,2,26,7
17,5,2,3055,1,4,10,7
35,4,2,24,1,12,2,2
294,8,62,67,1,4,6,5
105,118,30,672,1,8,18,6
25,176,1,608,1,19,5,7
173,17,2,250,1,6,23,11
55,39,10,18,1,2,4,7
24,1106,28,64,1,11,11,5
157,34,2,479,1,6,5,7
25,93,4,804,1,11,5,7
176,77,11,149,1,6,5,7
176,4,2,3056,1,2,5,7
188,651,288,3057,2,8,11,7
196,126,2,3058,1,2,1,1
24,36,4,3059,2,11,11,5
176,24,143,3060,1,6,5,7
27,8,137,3061,1,5,13,7
246,115,3,176,2,2,23,11
82,22,2,3062,1,14,7,6
2,65,11,3063,1,10,2,2
120,179,18,11,1,4,7,7
181,126,18,3064,1,5,11,8
132,22,212,603,1,11,5,4
90,1107,86,529,1,6,13,7
2,150,105,3065,1,5,2,2
34,29,4,3066,2,14,2,2
452,1,1,3067,1,13,11,8
28,1108,4,3068,1,2,14,10
25,43,2,3069,1,10,5,7
143,241,388,214,1,2,9,4
2,969,2,36,1,3,2,2
81,126,2,78,1,4,7,6
27,243,2,3070,2,14,13,7
217,112,389,37,2,21,7,6
268,277,68,137,1,1,1,7
133,56,2,594,1,6,8,2
162,285,10,3071,1,16,5,1
90,39,2,37,1,6,13,7
66,8,10,136,1,6,5,7
2,109,2,3072,1,6,2,2
143,204,2,3073,1,2,9,4
205,104,230,1915,1,1,10,6
40,232,2,3074,1,13,5,4
263,99,2,36,1,2,1,1
245,24,10,3075,1,5,10,7
138,61,390,24,1,3,9,5
122,56,2,3076,1,1,2,2
6,1,2,2531,1,14,5,4
55,22,35,603,1,14,4,7
400,28,59,3077,1,7,7,7
45,139,10,3078,1,4,1,5
28,177,3,3079,1,4,14,10
196,34,10,60,1,2,1,1
238,1109,2,103,1,11,7,6
25,179,2,165,1,10,5,7
6,139,2,204,1,9,5,4
47,8,2,3080,1,5,5,8
103,1,11,691,1,5,11,7
268,8,39,3081,1,1,1,7
27,79,6,26,1,3,13,7
120,139,10,3082,1,10,7,7
134,16,10,3083,1,4,2,2
34,61,362,186,1,2,2,2
4,29,391,252,1,5,4,1
11,65,16,76,1,2,5,4
2,17,2,1273,1,6,2,2
404,267,288,176,1,6,42,12
157,39,10,3084,1,6,5,7
69,17,11,3085,1,4,14,10
25,220,12,11,1,9,5,7
2,458,2,220,1,2,2,2
91,1110,2,3086,1,3,2,2
252,29,1,164,1,11,8,2
35,16,11,3087,1,6,2,2
41,4,10,3088,3,31,2,2
252,33,10,3089,1,2,8,2
2,445,39,2387,1,5,2,2
221,1111,357,3090,1,18,7,6
109,28,46,3091,1,10,5,4
175,57,152,3092,1,3,11,6
176,119,2,3093,1,6,5,7
48,453,8,345,1,1,13,7
396,152,10,3094,1,2,7,6
226,1112,4,3095,1,14,5,8
120,285,177,3096,1,12,7,7
111,443,241,3097,1,10,18,6
188,1113,241,3098,1,16,11,7
75,1114,11,3099,1,6,8,2
50,233,1,3100,2,13,13,7
2,598,11,49,1,6,2,2
25,140,30,3101,1,6,5,7
103,1115,62,3102,1,3,11,7
116,398,97,3103,1,1,2,2
27,4,85,791,1,4,13,7
188,28,59,3104,1,6,11,7
81,1103,2,6,1,14,7,6
73,309,68,377,1,2,5,8
25,442,2,262,1,5,5,7
40,15,2,3105,1,11,5,4
133,53,6,391,1,4,8,2
18,29,10,24,1,6,5,8
197,295,3,3106,1,5,5,5
27,39,2,87,1,5,13,7
50,5,3,123,1,4,13,7
43,36,1,64,1,13,11,5
75,1116,11,10,1,5,8,2
34,329,3,261,1,3,2,2
294,29,4,186,1,4,6,5
24,359,12,3107,1,13,11,5
150,43,28,3108,1,13,7,6
233,1,10,142,1,3,11,6
2,81,3,88,1,5,2,2
419,43,19,97,1,10,11,4
27,1117,10,67,1,4,13,7
90,65,39,3109,1,6,13,7
25,29,19,5,1,2,5,7
2,100,2,36,2,5,2,2
122,280,3,2491,1,5,2,2
81,117,2,3110,1,14,7,6
102,1118,2,3111,1,2,10,10
52,421,4,18,2,2,17,12
90,29,8,139,1,6,13,7
31,64,177,3112,2,4,5,5
90,16,5,176,1,1,13,7
188,1119,392,24,1,6,11,7
446,1120,115,10,1,4,7,6
91,1121,59,3113,1,3,2,2
145,39,8,3114,1,6,6,5
34,4,2,3115,1,10,2,2
115,17,4,3116,1,2,26,7
66,18,8,1167,1,6,5,7
34,11,220,26,2,3,2,2
25,57,10,3117,1,5,5,7
66,77,23,3118,1,6,5,7
111,1122,2,3119,1,13,18,6
201,57,1,3120,1,11,5,5
27,99,30,5,2,3,13,7
28,72,4,56,1,4,14,10
31,1123,276,28,1,10,5,5
109,57,39,38,2,10,5,4
27,24,11,3121,1,3,13,7
92,43,1,3122,1,3,11,5
25,233,123,142,2,10,5,7
147,220,226,453,1,5,1,6
71,59,43,49,1,6,10,7
133,53,3,5,1,4,8,2
50,152,1,260,1,3,13,7
18,39,1,24,1,4,5,8
11,181,1,297,1,5,5,4
174,65,62,177,1,2,10,1
30,1124,393,97,1,6,10,10
133,1125,12,662,1,6,8,2
18,5,3,197,1,6,5,8
66,1075,39,3123,2,6,5,7
176,4,2,138,1,2,5,7
212,419,49,3124,1,5,7,1
34,105,31,3125,1,5,2,2
176,1126,11,3126,1,6,5,7
81,359,2,3127,1,10,7,6
25,57,70,3128,1,14,5,7
193,118,31,6,1,13,11,6
128,65,394,3129,1,6,10,7
221,139,11,3130,1,16,7,6
66,77,11,3131,1,1,5,7
252,61,3,3132,1,2,8,2
35,150,2,3133,1,5,2,2
247,77,4,3134,1,1,7,6
112,438,62,3135,1,6,30,15
11,1127,4,3136,1,4,5,4
103,210,2,3137,1,3,11,7
66,8,212,123,1,2,5,7
430,68,31,3138,1,2,11,6
171,287,4,1014,1,4,5,4
40,152,30,36,1,3,5,4
30,33,1,3139,1,1,10,10
34,246,2,3140,1,3,2,2
50,8,2,345,2,3,13,7
233,251,39,154,1,5,11,6
16,81,3,3141,1,1,10,7
171,71,31,103,1,3,5,4
60,102,62,128,1,6,19,2
211,274,1,453,2,11,5,4
62,445,8,138,1,2,13,7
157,113,375,1378,1,4,5,7
35,7,28,3142,1,5,2,2
96,931,177,3143,1,2,26,7
165,11,299,186,1,2,6,7
301,1128,100,11,1,5,1,5
2,328,19,38,1,5,2,2
196,8,224,3144,1,1,1,1
245,39,2,79,1,5,10,7
220,142,10,3145,1,1,34,1
227,33,11,74,1,13,8,2
66,255,31,3146,1,6,5,7
75,61,3,3147,1,4,8,2
55,57,1,3148,1,14,4,7
47,1022,217,78,2,6,5,8
111,36,39,3149,1,11,18,6
122,16,2,74,1,6,2,2
47,39,11,2904,1,4,5,8
69,1129,395,226,1,2,14,10
412,43,12,3150,1,11,20,7
109,43,155,66,2,13,5,4
251,33,55,3151,1,2,2,2
43,43,1,3152,2,10,11,5
128,1,2,3153,1,4,10,7
174,309,8,3154,1,2,10,1
11,65,8,261,1,10,5,4
25,1130,4,137,1,1,5,7
90,77,2,24,1,4,13,7
124,1022,341,74,1,2,7,7
87,1097,2,482,1,6,25,15
294,119,31,724,1,4,6,5
43,1,2,88,1,5,11,5
2,56,2,142,1,5,2,2
173,148,38,128,1,1,23,11
34,1131,328,1691,1,4,2,2
25,651,4,2411,2,18,5,7
176,4,353,197,1,2,5,7
69,61,2,24,2,6,14,10
81,57,31,3155,1,5,7,6
69,9,2,71,1,4,14,10
2,109,2,24,1,5,2,2
34,1132,4,194,1,11,2,2
29,77,31,15,1,4,5,5
453,68,216,138,1,2,11,4
34,65,11,26,1,10,2,2
90,4,3,1309,1,4,13,7
176,96,1,3156,1,2,5,7
133,468,15,3157,1,3,8,2
197,1133,3,64,1,3,5,5
55,401,2,3158,1,10,4,7
252,81,10,3159,1,2,8,2
6,126,39,3160,1,14,5,4
34,177,11,3161,1,6,2,2
115,53,4,3162,1,1,26,7
50,8,18,603,1,4,13,7
61,57,185,3163,1,3,20,7
121,29,2,3164,1,2,10,1
337,29,2,3165,1,1,5,8
90,29,10,3166,1,6,13,7
13,39,3,24,2,10,10,7
82,57,246,64,1,11,7,6
27,168,11,176,1,6,13,7
50,28,62,32,1,3,13,7
28,9,396,261,2,4,14,10
50,251,190,3167,1,11,13,7
75,17,49,3168,1,11,8,2
234,232,4,3169,2,9,10,7
78,59,2,3170,1,1,6,1
17,11,4,3171,1,4,10,7
43,57,2,3172,1,6,11,5
221,179,11,297,3,8,7,6
249,28,2,3173,1,3,5,6
29,29,311,142,1,2,5,5
2,56,4,3174,1,6,2,2
147,43,39,3175,2,5,1,6
90,4,11,11,1,6,13,7
145,4,2,3176,1,2,6,5
31,1134,10,3177,1,3,5,5
171,11,2,3178,1,4,5,4
4,18,2,3179,1,6,4,1
61,22,49,3180,1,14,20,7
40,1,49,3181,1,10,5,4
13,141,11,3182,1,3,10,7
30,9,5,129,1,2,10,10
304,152,10,220,1,1,7,7
7,12,105,3183,1,1,6,5
131,119,2,3184,1,2,5,8
82,219,188,3185,1,4,7,6
150,37,188,737,1,2,7,6
66,152,188,3186,1,6,5,7
34,65,10,3187,1,5,2,2
221,510,12,3188,1,16,7,6
454,362,4,3189,2,16,4,7
81,1,18,3190,1,3,7,6
239,1135,31,3191,1,2,5,6
51,43,1,3192,1,11,7,6
27,28,3,3193,2,3,13,7
194,232,1,3194,1,11,7,7
12,65,60,3195,2,2,9,4
34,206,19,34,1,6,2,2
120,112,49,3196,1,16,7,7
10,9,397,103,1,2,8,2
82,68,258,3197,1,2,7,6
25,22,39,3198,1,9,5,7
27,1,2,3199,1,3,13,7
34,379,4,181,1,14,2,2
4,4,19,3200,1,2,4,1
295,123,3,218,1,2,6,5
90,290,8,140,1,2,13,7
194,285,49,3201,1,3,7,7
2,12,6,3202,1,4,2,2
91,16,2,3086,1,3,2,2
54,24,4,3203,1,5,18,6
103,43,3,3204,2,3,11,7
50,28,60,710,1,13,13,7
274,372,3,15,1,6,9,9
422,290,3,3205,1,1,10,1
69,128,282,6,1,4,14,10
57,510,1,3206,2,18,7,7
212,274,300,154,1,11,7,1
213,146,12,1765,1,4,9,14
171,468,3,138,1,6,5,4
25,18,137,453,1,6,5,7
61,232,59,32,1,14,20,7
31,57,31,3207,1,11,5,5
201,57,3,3208,1,11,5,5
81,232,11,684,1,16,7,6
61,152,223,24,1,6,20,7
102,72,36,226,1,4,10,10
27,8,398,37,1,3,13,7
234,24,1,49,1,3,10,7
171,361,2,260,1,6,5,4
2,105,19,3209,1,3,2,2
12,445,93,3210,1,2,9,4
239,75,1,3211,1,2,5,6
194,1136,3,3212,1,10,7,7
183,117,1,3213,1,5,1,11
24,1137,1,368,1,3,11,5
87,348,3,3214,2,5,25,15
375,38,399,3215,1,7,6,7
211,57,12,3216,1,10,5,4
165,5,400,250,1,2,6,7
51,232,100,37,3,14,7,6
43,1138,100,6,2,11,11,5
177,137,4,2,1,5,37,2
434,219,4,3217,1,2,7,7
2,81,11,3218,1,4,2,2
228,22,401,164,1,14,5,6
141,75,11,3219,1,1,11,7
34,1139,289,6,2,11,2,2
14,117,12,621,1,5,7,7
54,77,226,24,1,6,18,6
25,117,10,3220,1,10,5,7
157,77,2,26,1,4,5,7
82,646,29,3221,1,2,7,6
63,37,2,204,1,3,5,4
183,43,1,3222,1,5,1,11
42,1,105,3223,1,10,6,1
226,139,2,2363,1,10,5,8
220,272,8,3224,1,1,34,1
43,36,402,3225,1,11,11,5
378,179,4,3226,1,3,11,7
106,176,403,3227,2,19,7,6
25,1140,42,154,1,16,5,7
130,1141,12,581,1,6,1,5
199,1142,1,74,1,1,7,7
151,336,49,3228,1,3,1,5
4,255,188,3229,1,10,4,1
194,36,57,3230,1,4,7,7
91,280,66,5,1,4,2,2
43,43,3,3231,1,5,11,5
248,1143,3,3232,1,7,2,2
197,151,143,3233,1,5,5,5
103,1,4,3234,1,10,11,7
27,8,3,3235,2,4,13,7
247,39,39,3236,1,2,7,6
222,1144,3,34,1,1,2,2
48,29,12,3237,1,4,13,7
303,65,2,3238,1,1,5,6
228,28,2,3239,1,5,5,6
2,545,2,3240,1,6,2,2
2,65,11,2037,1,10,2,2
80,39,2,3241,1,1,11,5
34,33,2,3242,2,4,2,2
2,53,3,3243,1,10,2,2
35,7,404,404,1,9,2,2
392,243,11,3244,1,1,1,8
63,8,2,3245,1,10,5,4
133,105,11,3246,1,5,8,2
34,7,39,32,1,3,2,2
90,24,10,3247,1,6,13,7
87,643,62,186,1,6,25,15
82,200,405,10,1,6,7,6
187,22,406,37,3,13,20,7
25,126,18,297,2,14,5,7
247,140,1,3232,1,1,7,6
28,19,49,108,1,6,14,10
28,177,4,139,1,6,14,10
42,8,3,3248,1,10,6,1
25,1,143,15,1,3,5,7
25,77,3,214,1,4,5,7
40,8,2,210,1,5,5,4
40,8,31,3249,1,5,5,4
260,216,29,3250,1,3,7,6
34,1145,407,781,1,6,2,2
188,139,155,261,1,10,11,7
69,272,4,108,1,6,14,10
251,4,2,149,2,16,2,2
430,79,408,139,2,1,11,6
188,604,10,3251,1,16,11,7
374,1064,10,123,1,1,9,4
57,1146,28,3252,1,8,7,7
109,43,409,76,1,13,5,4
25,274,1,3253,1,11,5,7
61,274,29,3254,1,14,20,7
34,291,39,3255,1,14,2,2
31,4,270,523,1,5,5,5
42,1,184,297,1,9,6,1
211,43,187,151,1,10,5,4
181,1147,212,6,1,10,11,8
25,29,2,3256,1,1,5,7
34,81,3,3257,1,2,2,2
35,7,410,24,3,5,2,2
241,9,39,1339,1,7,2,2
43,118,105,3258,1,11,11,5
150,43,188,3259,1,3,7,6
10,146,37,3260,1,4,8,2
12,33,2,310,1,1,9,4
30,525,2,78,2,6,10,10
81,274,1,2245,1,13,7,6
2,1148,12,3261,1,6,2,2
211,118,115,3262,1,11,5,4
2,12,11,87,1,3,2,2
134,545,3,3263,1,4,2,2
17,81,2,3264,1,1,10,7
100,7,21,3265,1,7,5,4
307,1149,6,3266,1,4,17,14
115,203,4,11,1,2,26,7
102,148,362,1339,1,2,10,10
240,16,1,3267,1,1,10,1
228,43,232,537,1,12,5,6
252,56,10,3268,1,6,8,2
29,22,97,29,1,13,5,5
21,1150,91,196,1,2,8,2
122,33,10,3269,1,1,2,2
13,5,411,123,1,1,10,7
335,1151,4,3270,1,2,9,12
69,7,4,3271,2,4,14,10
2,137,2,3272,1,2,2,2
42,152,55,24,1,6,6,1
193,117,290,29,1,10,11,6
66,140,1,161,1,2,5,7
34,81,11,3273,1,6,2,2
17,1152,412,123,1,2,10,7
197,911,3,3274,1,5,5,5
171,77,10,3275,1,11,5,4
228,139,8,3276,1,11,5,6
25,18,177,67,1,6,5,7
21,9,2,3277,1,6,8,2
55,71,177,142,1,1,4,7
32,334,2,3278,1,1,8,2
123,176,39,3279,1,8,1,1
82,1105,101,201,1,9,7,6
17,7,10,3280,1,4,10,7
70,12,10,261,1,11,9,5
53,285,31,1250,1,13,11,7
203,178,190,85,1,4,9,14
50,29,39,3281,2,2,13,7
247,28,2,3282,1,2,7,6
71,1153,11,3283,1,4,10,7
151,57,59,3284,1,3,1,5
27,144,2,3285,1,4,13,7
13,104,3,220,1,1,10,7
171,152,4,3286,1,14,5,4
203,1154,3,3287,1,4,9,14
245,119,4,3288,1,5,10,7
128,1155,8,2,1,6,10,7
10,932,2,3289,1,3,8,2
85,104,413,598,1,5,2,2
48,1156,143,2,1,6,13,7
50,8,3,32,1,11,13,7
103,126,11,3290,1,3,11,7
1,291,4,131,1,1,1,1
69,178,4,59,1,2,14,10
31,219,31,3291,1,3,5,5
171,361,2,72,1,6,5,4
6,28,62,214,2,3,5,4
50,18,8,164,1,10,13,7
108,105,31,3292,1,5,8,2
2,261,11,87,1,6,2,2
25,401,1,831,1,10,5,7
115,115,2,3293,1,1,26,7
69,1149,4,3294,1,1,14,10
138,1157,4,3295,1,2,9,5
4,77,3,3296,1,5,4,1
205,16,4,3297,1,1,10,6
47,28,31,3298,1,4,5,8
18,4,4,3299,1,4,5,8
21,115,11,3300,1,4,8,2
50,1,4,26,1,14,13,7
82,34,209,142,1,4,7,6
2,100,4,76,2,5,2,2
167,445,2,3301,1,1,5,8
24,139,19,3302,2,11,11,5
25,1158,283,3303,1,8,5,7
129,53,12,3304,1,1,8,2
25,28,8,3305,1,4,5,7
2,104,62,3306,1,5,2,2
85,39,11,297,2,18,2,2
221,700,2,352,1,18,7,6
171,137,31,197,1,6,5,4
177,728,64,622,2,4,37,2
2,62,31,3307,1,4,2,2
203,1159,30,24,1,5,9,14
34,1160,3,149,1,6,2,2
54,1161,6,123,1,6,18,6
66,37,414,3308,1,6,5,7
8,646,415,3309,1,1,7,6
25,39,39,3310,1,2,5,7
27,8,2,3311,1,11,13,7
103,139,1,6,1,3,11,7
4,4,322,3312,1,6,4,1
221,22,28,3313,1,9,7,6
111,118,416,481,1,12,18,6
42,28,11,3314,1,3,6,1
70,902,12,3315,2,5,9,5
154,65,155,408,1,6,6,5
295,65,4,280,1,2,6,5
89,232,2,6,1,11,5,7
171,1162,184,137,1,4,5,4
233,43,3,3316,1,5,11,6
66,24,20,3317,1,6,5,7
31,5,31,3318,1,4,5,5
85,17,2,3319,1,1,2,2
30,1163,4,24,1,6,10,10
102,1164,4,36,1,2,10,10
432,119,2,10,1,3,10,7
141,8,2,3320,1,2,11,7
82,220,36,3321,1,16,7,6
228,1,2,3322,1,5,5,6
29,75,66,154,1,11,5,5
217,274,28,38,1,8,7,6
197,1165,417,83,1,3,5,5
105,179,178,1930,1,8,18,6
17,12,28,734,1,4,10,7
30,105,49,3323,1,4,10,10
71,1166,3,65,1,4,10,7
115,115,4,3324,1,2,26,7
25,220,188,3325,1,11,5,7
35,16,188,1073,1,5,2,2
163,655,11,3326,1,6,17,12
41,16,63,142,2,32,2,2
61,136,4,87,1,2,20,7
174,65,8,3327,1,2,10,1
176,28,39,3328,1,6,5,7
121,5,2,2316,1,2,10,1
11,94,21,629,1,2,5,4
89,220,4,3329,2,10,5,7
27,34,67,3330,2,10,13,7
2,65,47,67,2,5,2,2
31,4,10,3331,1,2,5,5
2,33,418,3332,1,6,2,2
120,117,19,3333,1,10,7,7
27,77,11,104,1,3,13,7
33,334,299,3334,1,7,10,10
17,105,34,2853,1,2,10,7
455,11,11,3335,1,7,5,7
102,61,3,194,1,4,10,10
171,119,2,556,1,11,5,4
111,36,39,3336,3,3,18,6
188,126,11,3337,1,11,11,7
61,1,3,3338,1,10,20,7
230,4,32,3339,1,2,4,1
138,168,11,3340,2,10,9,5
134,46,3,201,1,4,2,2
102,72,177,6,1,6,10,10
2,135,8,3341,1,6,2,2
196,117,127,52,1,4,1,1
150,139,127,36,1,14,7,6
176,797,31,153,1,4,5,7
50,1,105,3342,1,10,13,7
205,634,4,3343,1,1,10,6
28,975,39,3344,1,2,14,10
120,112,2,3345,1,9,7,7
34,105,419,214,1,6,2,2
157,24,10,3346,1,4,5,7
164,1,2,3347,1,2,7,6
17,56,2,3348,1,1,10,7
151,57,4,3349,1,11,1,5
30,17,1,3350,1,6,10,10
47,8,223,3351,1,4,5,8
55,210,2,3352,1,3,4,7
242,1167,31,1351,1,1,25,15
173,102,420,37,1,6,23,11
66,37,2,3262,1,6,5,7
34,445,11,3353,1,4,2,2
75,33,8,3354,1,14,8,2
264,334,2,3355,1,1,8,2
34,16,19,3356,1,5,2,2
197,1,18,37,1,3,5,5
112,114,4,3357,1,6,30,15
203,1168,62,3358,1,2,9,14
184,170,8,3359,1,2,6,5
48,5,238,139,1,1,13,7
203,254,11,3360,1,6,9,14
133,1169,11,151,1,5,8,2
90,39,4,3361,1,6,13,7
115,1170,2,3054,2,2,26,7
47,29,185,176,1,6,5,8
94,235,8,3362,1,1,5,4
11,181,2,3363,1,5,5,4
221,112,97,37,1,9,7,6
337,29,4,3364,1,1,5,8
25,604,383,3365,1,12,5,7
123,219,3,3366,1,3,1,1
422,33,2,49,1,1,10,1
396,75,4,2869,1,2,7,6
90,77,30,3367,1,6,13,7
35,65,10,3368,1,12,2,2
131,29,66,3369,1,2,5,8
27,99,8,3370,1,3,13,7
75,65,2,3371,2,14,8,2
54,16,8,5,1,5,18,6
40,36,31,3372,1,14,5,4
61,129,49,3373,1,3,20,7
187,22,26,11,1,14,20,7
162,651,12,32,1,16,5,1
75,53,317,123,3,2,8,2
40,8,31,3374,1,4,5,4
197,226,3,3375,1,3,5,5
11,77,210,67,1,10,5,4
228,1171,12,3376,1,12,5,6
456,839,4,49,1,5,39,12
169,139,370,26,2,2,7,7
211,8,4,3377,1,11,5,4
2,1172,143,3378,1,6,2,2
71,1173,11,3379,1,2,10,7
77,168,2,3380,1,6,5,4
92,179,2,3381,1,3,11,5
154,376,2,3382,1,2,6,5
2,17,2,3383,1,2,2,2
4,29,31,397,1,6,4,1
28,102,32,39,1,4,14,10
92,179,2,3384,1,10,11,5
233,8,137,3385,1,3,11,6
217,1082,1,3386,3,16,7,6
74,77,346,106,1,4,5,4
27,77,261,424,1,5,13,7
28,56,421,15,2,6,14,10
2,137,31,3387,1,5,2,2
81,22,31,3388,1,10,7,6
27,1174,225,3389,1,10,13,7
260,1,123,15,1,5,7,6
2,9,4,280,1,2,2,2
127,1175,100,104,1,1,7,1
260,43,100,142,1,10,7,6
43,604,31,3390,1,9,11,5
71,12,8,142,1,4,10,7
446,152,8,153,1,4,7,6
188,179,11,28,1,14,11,7
176,4,4,15,1,6,5,7
13,594,422,13,1,2,10,7
85,445,12,3391,1,2,2,2
35,7,2,38,1,10,2,2
43,57,10,3392,1,6,11,5
35,137,2,11,1,2,2,2
217,118,8,3393,1,8,7,6
79,60,40,2,1,2,23,9
190,313,305,76,1,1,6,5
13,29,26,177,1,2,10,7
81,22,30,3394,1,8,7,6
18,140,267,3395,1,4,5,8
24,57,423,404,2,3,11,5
187,359,4,3396,3,14,20,7
139,1176,1,3397,1,4,9,14
87,1177,2,3398,1,6,25,15
6,8,3,3399,2,3,5,4
225,453,36,1339,1,1,6,5
11,181,31,3400,1,11,5,4
29,43,1,3401,1,13,5,5
17,5,10,3280,1,4,10,7
134,290,6,3402,1,4,2,2
77,16,319,3403,1,2,5,4
258,1178,97,88,1,2,40,15
133,81,4,3404,1,5,8,2
194,22,2,76,1,14,7,7
2,611,2,3405,1,2,2,2
217,112,2,262,1,27,7,6
187,139,2,88,1,11,20,7
221,232,2,3406,1,8,7,6
336,115,19,186,1,6,8,2
187,139,2,6,1,13,20,7
122,16,2,204,1,3,2,2
457,22,2,36,1,10,5,6
325,43,2,3407,1,4,7,6
45,24,109,3408,1,1,1,5
66,141,2,3409,1,6,5,7
305,36,46,3410,1,11,4,7
106,179,11,3411,1,19,7,6
109,43,2,164,1,13,5,4
51,118,31,3412,1,3,7,6
90,29,4,186,1,6,13,7
154,150,11,3413,1,1,6,5
25,176,39,3414,1,16,5,7
34,8,2,3415,1,8,2,2
4,220,2,3416,1,11,4,1
102,146,8,3417,1,1,10,10
10,17,11,3418,1,6,8,2
221,651,424,32,1,9,7,6
75,81,3,397,1,6,8,2
82,216,10,297,1,6,7,6
2,102,2,3419,1,1,2,2
228,57,4,3420,1,11,5,6
201,99,4,3421,1,10,5,5
29,77,4,3422,1,2,5,5
346,1179,2,3423,1,1,5,8
13,34,2,3424,1,10,10,7
220,254,130,3425,2,1,34,1
335,27,30,88,1,4,9,12
112,400,10,3426,1,10,30,15
2,33,4,3427,1,6,2,2
116,72,11,3428,1,1,2,2
34,65,79,3429,1,19,2,2
94,598,4,3430,1,7,5,4
342,199,10,3431,1,1,34,17
66,1180,67,226,1,6,5,7
54,1181,10,68,1,13,18,6
112,421,4,3432,1,6,30,15
48,487,13,137,1,1,13,7
263,1182,152,2491,1,2,1,1
34,105,6,3433,1,4,2,2
435,285,6,3434,1,10,1,4
188,1183,10,3435,1,11,11,7
176,8,10,3436,1,6,5,7
81,285,2,67,1,8,7,6
187,439,2,11,1,9,20,7
23,22,2,3437,1,13,11,6
38,1,28,3438,1,3,5,6
432,4,28,88,1,3,10,7
111,22,12,154,1,12,18,6
251,105,3,3439,1,2,2,2
25,514,1,3440,1,13,5,7
25,139,1,3441,1,13,5,7
268,22,31,26,1,14,1,7
162,118,3,3442,1,12,5,1
293,7,3,601,1,7,10,6
27,29,4,189,1,4,13,7
123,22,31,3443,1,10,1,1
4,39,3,3444,1,6,4,1
176,111,217,201,1,6,5,7
228,243,36,261,1,10,5,6
14,43,2,1056,1,4,7,7
63,362,2,201,1,13,5,4
11,106,8,3445,1,3,5,4
40,99,31,3446,1,10,5,4
40,50,425,66,1,14,5,4
235,201,34,74,1,5,23,12
48,77,2,281,1,6,13,7
34,482,4,2424,1,4,2,2
28,1184,11,83,1,4,14,10
24,285,19,3447,1,13,11,5
81,126,4,3448,3,16,7,6
43,52,4,3449,3,18,11,5
55,112,3,3450,1,16,4,7
111,126,2,3451,1,10,18,6
96,56,3,3452,1,2,26,7
13,1185,2,3453,1,2,10,7
145,24,31,317,1,6,6,5
27,216,1,297,1,10,13,7
161,1,375,571,1,10,5,6
221,118,426,26,1,16,7,6
28,142,4,129,1,6,14,10
389,75,1,3454,1,1,1,1
10,1186,1,149,1,3,8,2
2,5,1,3455,1,11,2,2
35,65,1,3456,1,3,2,2
286,4,1,3457,1,27,2,2
61,28,3,3458,1,6,20,7
71,105,6,2329,1,6,10,7
34,102,2,1944,1,2,2,2
253,1187,70,78,1,5,17,14
54,24,248,3459,2,2,18,6
38,11,36,3460,1,2,5,6
87,473,29,72,1,6,25,15
188,36,1,3461,1,4,11,7
176,113,3,3462,1,6,5,7
